date,ticker,open,high,low,close,volume,is_extended_hours,year,month,day,hour
2023-11-27 11:00:00+00:00,GOOGL,136.64,136.75,136.13,136.75,35183,False,2023,11,27,11
2023-11-27 10:00:00+00:00,GOOGL,136.9,137.12,136.39,136.64,69849,False,2023,11,27,10
2023-11-27 09:00:00+00:00,GOOGL,136.05,138.42,136.01,136.89,90107,False,2023,11,27,9
2023-11-24 12:00:00+00:00,GOOGL,136.55,136.73,136.46,136.67,77471,False,2023,11,24,12
2023-11-24 11:00:00+00:00,GOOGL,136.16,136.6,136.16,136.57,54894,False,2023,11,24,11
2023-11-24 10:00:00+00:00,GOOGL,137.45,137.49,135.99,136.16,151031,False,2023,11,24,10
2023-11-24 09:00:00+00:00,GOOGL,138.04,138.12,137.0,137.52,83345,False,2023,11,24,9
2023-11-22 15:00:00+00:00,GOOGL,138.38,138.55,138.26,138.48,136335,False,2023,11,22,15
2023-11-22 14:00:00+00:00,GOOGL,138.57,138.76,138.13,138.39,55375,False,2023,11,22,14
2023-11-22 13:00:00+00:00,GOOGL,138.4,138.64,138.22,138.54,40528,False,2023,11,22,13
2023-11-22 12:00:00+00:00,GOOGL,138.69,138.74,138.28,138.38,56236,False,2023,11,22,12
2023-11-22 11:00:00+00:00,GOOGL,138.33,138.82,138.27,138.71,44656,False,2023,11,22,11
2023-11-22 10:00:00+00:00,GOOGL,137.99,139.0,137.67,138.33,114366,False,2023,11,22,10
2023-11-22 09:00:00+00:00,GOOGL,137.57,139.41,137.48,137.96,121076,False,2023,11,22,9
2023-11-21 16:00:00+00:00,GOOGL,137.0,137.0,137.0,137.0,200,False,2023,11,21,16
2023-11-21 15:00:00+00:00,GOOGL,136.96,137.14,136.79,137.01,81620,False,2023,11,21,15
2023-11-21 14:00:00+00:00,GOOGL,136.82,137.1,136.72,136.98,27333,False,2023,11,21,14
2023-11-21 13:00:00+00:00,GOOGL,136.76,137.11,136.52,136.86,41903,False,2023,11,21,13
2023-11-21 12:00:00+00:00,GOOGL,136.43,136.86,136.39,136.76,32766,False,2023,11,21,12
2023-11-21 11:00:00+00:00,GOOGL,136.53,136.57,135.97,136.42,58976,False,2023,11,21,11
2023-11-21 10:00:00+00:00,GOOGL,136.64,137.17,136.29,136.53,68032,False,2023,11,21,10
2023-11-21 09:00:00+00:00,GOOGL,136.31,136.8,135.99,136.65,48206,False,2023,11,21,9
2023-11-20 15:00:00+00:00,GOOGL,136.12,136.41,136.03,136.24,123707,False,2023,11,20,15
2023-11-20 14:00:00+00:00,GOOGL,136.31,136.38,136.01,136.12,39864,False,2023,11,20,14
2023-11-20 13:00:00+00:00,GOOGL,136.06,136.66,136.05,136.29,63653,False,2023,11,20,13
2023-11-20 12:00:00+00:00,GOOGL,135.89,136.29,135.71,136.09,46897,False,2023,11,20,12
2023-11-20 11:00:00+00:00,GOOGL,135.69,136.24,135.63,135.89,92129,False,2023,11,20,11
2023-11-20 10:00:00+00:00,GOOGL,135.45,135.77,134.81,135.68,135780,False,2023,11,20,10
2023-11-20 09:00:00+00:00,GOOGL,133.77,135.47,133.73,135.46,99061,False,2023,11,20,9
2023-11-17 16:00:00+00:00,GOOGL,135.29,135.29,135.29,135.29,693,False,2023,11,17,16
2023-11-17 15:00:00+00:00,GOOGL,134.61,135.55,134.42,135.29,215376,False,2023,11,17,15
2023-11-17 14:00:00+00:00,GOOGL,134.42,134.88,134.4,134.61,58886,False,2023,11,17,14
2023-11-17 13:00:00+00:00,GOOGL,134.3,134.5,134.24,134.38,33249,False,2023,11,17,13
2023-11-17 12:00:00+00:00,GOOGL,134.18,134.39,133.93,134.27,67927,False,2023,11,17,12
2023-11-17 11:00:00+00:00,GOOGL,134.28,134.34,133.67,134.19,377536,False,2023,11,17,11
2023-11-17 10:00:00+00:00,GOOGL,135.52,135.62,134.07,134.28,265292,False,2023,11,17,10
2023-11-17 09:00:00+00:00,GOOGL,135.89,136.05,135.16,135.58,111563,False,2023,11,17,9
2023-11-16 16:00:00+00:00,GOOGL,136.93,136.93,136.93,136.93,103,False,2023,11,16,16
2023-11-16 15:00:00+00:00,GOOGL,136.79,136.98,136.62,136.93,173482,False,2023,11,16,15
2023-11-16 14:00:00+00:00,GOOGL,136.77,137.05,136.64,136.78,90398,False,2023,11,16,14
2023-11-16 13:00:00+00:00,GOOGL,136.82,136.89,136.3,136.77,73815,False,2023,11,16,13
2023-11-16 12:00:00+00:00,GOOGL,136.52,136.9,136.42,136.82,87887,False,2023,11,16,12
2023-11-16 11:00:00+00:00,GOOGL,136.17,136.52,135.8,136.44,124496,False,2023,11,16,11
2023-11-16 10:00:00+00:00,GOOGL,135.95,137.21,135.92,136.19,221601,False,2023,11,16,10
2023-11-16 09:00:00+00:00,GOOGL,135.19,136.18,134.32,135.96,135084,False,2023,11,16,9
2023-11-15 16:00:00+00:00,GOOGL,134.66,134.68,134.66,134.66,603,False,2023,11,15,16
2023-11-15 15:00:00+00:00,GOOGL,134.5,134.81,134.3,134.69,153060,False,2023,11,15,15
2023-11-15 14:00:00+00:00,GOOGL,134.49,134.64,134.27,134.5,33244,False,2023,11,15,14
2023-11-15 13:00:00+00:00,GOOGL,133.94,134.52,133.62,134.47,37023,False,2023,11,15,13
2023-11-15 12:00:00+00:00,GOOGL,134.05,134.28,133.93,133.98,49476,False,2023,11,15,12
2023-11-15 11:00:00+00:00,GOOGL,134.12,134.55,133.88,134.03,106178,False,2023,11,15,11
2023-11-15 10:00:00+00:00,GOOGL,133.98,134.36,133.7,134.11,105993,False,2023,11,15,10
2023-11-15 09:00:00+00:00,GOOGL,134.85,135.02,133.7,134.05,102421,False,2023,11,15,9
2023-11-14 15:00:00+00:00,GOOGL,134.81,134.83,133.33,133.63,199188,False,2023,11,14,15
2023-11-14 14:00:00+00:00,GOOGL,134.53,134.88,134.29,134.8,66407,False,2023,11,14,14
2023-11-14 13:00:00+00:00,GOOGL,134.68,135.02,134.57,134.57,44488,False,2023,11,14,13
2023-11-14 12:00:00+00:00,GOOGL,134.15,134.68,133.98,134.68,71930,False,2023,11,14,12
2023-11-14 11:00:00+00:00,GOOGL,134.32,134.56,133.97,134.1,82909,False,2023,11,14,11
2023-11-14 10:00:00+00:00,GOOGL,134.89,135.7,134.3,134.33,77619,False,2023,11,14,10
2023-11-14 09:00:00+00:00,GOOGL,134.19,134.95,134.01,134.87,181672,False,2023,11,14,9
2023-11-13 16:00:00+00:00,GOOGL,132.09,132.09,132.09,132.09,200,False,2023,11,13,16
2023-11-13 15:00:00+00:00,GOOGL,132.43,132.58,132.03,132.07,111372,False,2023,11,13,15
2023-11-13 14:00:00+00:00,GOOGL,132.23,132.59,132.18,132.45,31128,False,2023,11,13,14
2023-11-13 13:00:00+00:00,GOOGL,132.21,132.44,132.0,132.21,32406,False,2023,11,13,13
2023-11-13 12:00:00+00:00,GOOGL,132.27,132.37,132.04,132.18,36843,False,2023,11,13,12
2023-11-13 11:00:00+00:00,GOOGL,132.16,132.46,132.01,132.26,75138,False,2023,11,13,11
2023-11-13 10:00:00+00:00,GOOGL,131.68,132.28,131.58,132.16,100079,False,2023,11,13,10
2023-11-13 09:00:00+00:00,GOOGL,131.9,132.2,131.25,131.68,100994,False,2023,11,13,9
2023-11-10 16:00:00+00:00,GOOGL,132.63,132.63,132.63,132.63,636,False,2023,11,10,16
2023-11-10 15:00:00+00:00,GOOGL,132.49,132.8,132.45,132.63,164071,False,2023,11,10,15
2023-11-10 14:00:00+00:00,GOOGL,132.31,132.61,132.3,132.47,53546,False,2023,11,10,14
2023-11-10 13:00:00+00:00,GOOGL,132.14,132.58,131.87,132.32,77189,False,2023,11,10,13
2023-11-10 12:00:00+00:00,GOOGL,131.56,132.25,131.55,132.13,63522,False,2023,11,10,12
2023-11-10 11:00:00+00:00,GOOGL,130.15,131.57,130.11,131.57,65914,False,2023,11,10,11
2023-11-10 10:00:00+00:00,GOOGL,130.66,130.81,129.72,130.1,91032,False,2023,11,10,10
2023-11-10 09:00:00+00:00,GOOGL,130.11,130.89,129.42,130.8,92658,False,2023,11,10,9
2023-11-09 16:00:00+00:00,GOOGL,130.28,130.28,130.24,130.28,1600,False,2023,11,9,16
2023-11-09 15:00:00+00:00,GOOGL,130.37,130.56,130.07,130.24,115893,False,2023,11,9,15
2023-11-09 14:00:00+00:00,GOOGL,130.82,130.96,130.33,130.4,86672,False,2023,11,9,14
2023-11-09 13:00:00+00:00,GOOGL,131.82,131.84,130.74,130.84,106271,False,2023,11,9,13
2023-11-09 12:00:00+00:00,GOOGL,132.36,132.36,131.5,131.81,51312,False,2023,11,9,12
2023-11-09 11:00:00+00:00,GOOGL,132.01,132.54,131.94,132.37,38696,False,2023,11,9,11
2023-11-09 10:00:00+00:00,GOOGL,132.11,132.17,131.28,132.01,63926,False,2023,11,9,10
2023-11-09 09:00:00+00:00,GOOGL,132.08,132.29,131.2,132.08,60510,False,2023,11,9,9
2023-11-08 16:00:00+00:00,GOOGL,131.82,131.82,131.81,131.82,204,False,2023,11,8,16
2023-11-08 15:00:00+00:00,GOOGL,131.66,132.0,131.34,131.83,195024,False,2023,11,8,15
2023-11-08 14:00:00+00:00,GOOGL,131.36,132.2,131.27,131.68,117979,False,2023,11,8,14
2023-11-08 13:00:00+00:00,GOOGL,131.23,131.71,131.06,131.32,162621,False,2023,11,8,13
2023-11-08 12:00:00+00:00,GOOGL,131.37,131.49,131.09,131.23,56491,False,2023,11,8,12
2023-11-08 11:00:00+00:00,GOOGL,131.15,131.73,131.02,131.36,109289,False,2023,11,8,11
2023-11-08 10:00:00+00:00,GOOGL,131.08,131.41,130.82,131.13,83423,False,2023,11,8,10
2023-11-08 09:00:00+00:00,GOOGL,130.98,131.74,130.92,131.06,59841,False,2023,11,8,9
2023-11-07 16:00:00+00:00,GOOGL,131.02,131.04,131.02,131.02,500,False,2023,11,7,16
2023-11-07 15:00:00+00:00,GOOGL,131.55,131.64,130.72,130.99,190607,False,2023,11,7,15
2023-11-07 14:00:00+00:00,GOOGL,131.68,131.91,131.4,131.54,82507,False,2023,11,7,14
2023-11-07 13:00:00+00:00,GOOGL,131.16,131.85,131.12,131.68,89922,False,2023,11,7,13
2023-11-07 12:00:00+00:00,GOOGL,131.11,131.23,130.87,131.11,43347,False,2023,11,7,12
2023-11-07 11:00:00+00:00,GOOGL,131.45,131.63,130.96,131.14,79461,False,2023,11,7,11
2023-11-07 10:00:00+00:00,GOOGL,130.69,131.54,130.25,131.42,90101,False,2023,11,7,10
2023-11-07 09:00:00+00:00,GOOGL,130.71,131.05,129.92,130.66,50644,False,2023,11,7,9
2023-11-06 16:00:00+00:00,GOOGL,130.3,130.3,130.3,130.3,600,False,2023,11,6,16
2023-11-06 15:00:00+00:00,GOOGL,129.95,130.34,129.78,130.29,77985,False,2023,11,6,15
2023-11-06 14:00:00+00:00,GOOGL,129.67,130.13,129.49,129.95,46913,False,2023,11,6,14
2023-11-06 13:00:00+00:00,GOOGL,129.75,129.75,129.25,129.67,38523,False,2023,11,6,13
2023-11-06 12:00:00+00:00,GOOGL,129.8,129.8,129.47,129.74,37818,False,2023,11,6,12
2023-11-06 11:00:00+00:00,GOOGL,129.56,129.85,129.42,129.8,37338,False,2023,11,6,11
2023-11-06 10:00:00+00:00,GOOGL,129.49,129.86,129.02,129.56,68113,False,2023,11,6,10
2023-11-06 09:00:00+00:00,GOOGL,129.09,130.04,128.68,129.48,57699,False,2023,11,6,9
2023-11-03 16:00:00+00:00,GOOGL,129.09,129.09,129.09,129.09,30,False,2023,11,3,16
2023-11-03 15:00:00+00:00,GOOGL,129.04,129.23,128.94,129.09,115633,False,2023,11,3,15
2023-11-03 14:00:00+00:00,GOOGL,128.8,129.14,128.7,129.06,92288,False,2023,11,3,14
2023-11-03 13:00:00+00:00,GOOGL,128.97,129.07,128.48,128.8,62249,False,2023,11,3,13
2023-11-03 12:00:00+00:00,GOOGL,129.44,129.46,128.94,128.99,90734,False,2023,11,3,12
2023-11-03 11:00:00+00:00,GOOGL,128.99,129.52,128.84,129.43,165766,False,2023,11,3,11
2023-11-03 10:00:00+00:00,GOOGL,128.72,129.09,128.07,129.01,134819,False,2023,11,3,10
2023-11-03 09:00:00+00:00,GOOGL,128.02,128.99,127.88,128.66,67527,False,2023,11,3,9
2023-11-02 16:00:00+00:00,GOOGL,127.5,127.5,127.49,127.5,1400,False,2023,11,2,16
2023-11-02 15:00:00+00:00,GOOGL,127.69,127.72,127.34,127.48,153169,False,2023,11,2,15
2023-11-02 14:00:00+00:00,GOOGL,127.65,127.94,127.54,127.66,53547,False,2023,11,2,14
2023-11-02 13:00:00+00:00,GOOGL,127.25,127.78,126.96,127.63,67160,False,2023,11,2,13
2023-11-02 12:00:00+00:00,GOOGL,127.39,127.54,127.01,127.26,92426,False,2023,11,2,12
2023-11-02 11:00:00+00:00,GOOGL,127.65,127.81,127.18,127.44,64207,False,2023,11,2,11
2023-11-02 10:00:00+00:00,GOOGL,127.89,128.17,127.18,127.63,95931,False,2023,11,2,10
2023-11-02 09:00:00+00:00,GOOGL,128.59,128.97,127.63,127.86,147515,False,2023,11,2,9
2023-11-01 15:00:00+00:00,GOOGL,125.91,126.49,125.89,126.41,197579,False,2023,11,1,15
2023-11-01 14:00:00+00:00,GOOGL,124.99,126.22,124.96,125.91,140551,False,2023,11,1,14
2023-11-01 13:00:00+00:00,GOOGL,124.77,125.02,124.66,124.99,69676,False,2023,11,1,13
2023-11-01 12:00:00+00:00,GOOGL,124.99,125.07,124.7,124.77,88501,False,2023,11,1,12
2023-11-01 11:00:00+00:00,GOOGL,125.49,125.68,124.9,124.98,67958,False,2023,11,1,11
2023-11-01 10:00:00+00:00,GOOGL,125.21,125.65,124.58,125.47,88756,False,2023,11,1,10
2023-11-01 09:00:00+00:00,GOOGL,124.05,125.62,123.73,125.09,63564,False,2023,11,1,9
2023-10-31 16:00:00+00:00,GOOGL,124.03,124.03,124.03,124.03,249,False,2023,10,31,16
2023-10-31 15:00:00+00:00,GOOGL,123.79,124.21,123.76,124.06,98922,False,2023,10,31,15
2023-10-31 14:00:00+00:00,GOOGL,123.58,123.87,123.32,123.78,57436,False,2023,10,31,14
2023-10-31 13:00:00+00:00,GOOGL,123.27,123.65,123.01,123.54,46406,False,2023,10,31,13
2023-10-31 12:00:00+00:00,GOOGL,123.26,123.33,122.71,123.29,76009,False,2023,10,31,12
2023-10-31 11:00:00+00:00,GOOGL,123.47,123.82,123.03,123.2,82945,False,2023,10,31,11
2023-10-31 10:00:00+00:00,GOOGL,123.87,124.93,123.31,123.41,98212,False,2023,10,31,10
2023-10-31 09:00:00+00:00,GOOGL,125.04,125.35,123.61,123.88,112108,False,2023,10,31,9
2023-10-30 16:00:00+00:00,GOOGL,124.45,124.47,124.45,124.45,1100,False,2023,10,30,16
2023-10-30 15:00:00+00:00,GOOGL,124.84,125.2,124.34,124.44,152099,False,2023,10,30,15
2023-10-30 14:00:00+00:00,GOOGL,125.21,125.22,124.74,124.84,52802,False,2023,10,30,14
2023-10-30 13:00:00+00:00,GOOGL,124.25,125.21,124.15,125.2,57326,False,2023,10,30,13
2023-10-30 12:00:00+00:00,GOOGL,124.62,124.78,124.0,124.25,69179,False,2023,10,30,12
2023-10-30 11:00:00+00:00,GOOGL,124.39,124.79,123.97,124.65,82584,False,2023,10,30,11
2023-10-30 10:00:00+00:00,GOOGL,125.19,125.38,123.41,124.34,153066,False,2023,10,30,10
2023-10-30 09:00:00+00:00,GOOGL,123.27,125.13,122.78,125.09,112492,False,2023,10,30,9
2023-10-27 16:00:00+00:00,GOOGL,122.17,122.17,122.17,122.17,200,False,2023,10,27,16
2023-10-27 15:00:00+00:00,GOOGL,121.75,122.29,121.49,122.2,300467,False,2023,10,27,15
2023-10-27 14:00:00+00:00,GOOGL,121.49,122.1,121.08,121.76,76083,False,2023,10,27,14
2023-10-27 13:00:00+00:00,GOOGL,121.82,121.95,121.27,121.5,83131,False,2023,10,27,13
2023-10-27 12:00:00+00:00,GOOGL,122.43,122.8,121.77,121.8,97954,False,2023,10,27,12
2023-10-27 11:00:00+00:00,GOOGL,121.27,122.44,120.98,122.44,261988,False,2023,10,27,11
2023-10-27 10:00:00+00:00,GOOGL,121.06,121.99,120.64,121.22,237707,False,2023,10,27,10
2023-10-27 09:00:00+00:00,GOOGL,122.97,123.31,120.22,121.09,255389,False,2023,10,27,9
2023-10-26 16:00:00+00:00,GOOGL,122.29,122.29,122.25,122.29,800,False,2023,10,26,16
2023-10-26 15:00:00+00:00,GOOGL,122.98,123.31,122.03,122.28,301678,False,2023,10,26,15
2023-10-26 14:00:00+00:00,GOOGL,122.45,123.35,122.25,122.99,128165,False,2023,10,26,14
2023-10-26 13:00:00+00:00,GOOGL,121.81,122.59,121.52,122.43,178899,False,2023,10,26,13
2023-10-26 12:00:00+00:00,GOOGL,122.75,122.95,121.76,121.82,186136,False,2023,10,26,12
2023-10-26 11:00:00+00:00,GOOGL,123.49,123.55,122.43,122.76,245042,False,2023,10,26,11
2023-10-26 10:00:00+00:00,GOOGL,121.73,123.9,121.28,123.48,395384,False,2023,10,26,10
2023-10-26 09:00:00+00:00,GOOGL,123.08,124.32,121.48,121.75,499037,False,2023,10,26,9
2023-10-25 16:00:00+00:00,GOOGL,125.63,125.63,125.63,125.63,330,False,2023,10,25,16
2023-10-25 15:00:00+00:00,GOOGL,125.71,126.23,125.3,125.63,438262,False,2023,10,25,15
2023-10-25 14:00:00+00:00,GOOGL,125.62,125.8,125.08,125.68,172579,False,2023,10,25,14
2023-10-25 13:00:00+00:00,GOOGL,126.43,126.98,125.18,125.61,236056,False,2023,10,25,13
2023-10-25 12:00:00+00:00,GOOGL,125.92,126.98,125.73,126.42,169426,False,2023,10,25,12
2023-10-25 11:00:00+00:00,GOOGL,126.43,126.99,125.68,125.92,341347,False,2023,10,25,11
2023-10-25 10:00:00+00:00,GOOGL,127.55,127.65,125.86,126.46,638231,False,2023,10,25,10
2023-10-25 09:00:00+00:00,GOOGL,128.16,128.28,125.35,127.54,893629,False,2023,10,25,9
2023-10-24 16:00:00+00:00,GOOGL,138.9,138.9,138.9,138.9,100,False,2023,10,24,16
2023-10-24 15:00:00+00:00,GOOGL,138.68,139.23,138.44,138.8,270191,False,2023,10,24,15
2023-10-24 14:00:00+00:00,GOOGL,138.37,138.92,138.24,138.69,87821,False,2023,10,24,14
2023-10-24 13:00:00+00:00,GOOGL,137.7,138.62,137.63,138.37,159862,False,2023,10,24,13
2023-10-24 12:00:00+00:00,GOOGL,139.06,139.14,137.53,137.7,120373,False,2023,10,24,12
2023-10-24 11:00:00+00:00,GOOGL,139.04,139.32,138.7,139.07,131988,False,2023,10,24,11
2023-10-24 10:00:00+00:00,GOOGL,138.75,139.22,138.2,139.01,154978,False,2023,10,24,10
2023-10-24 09:00:00+00:00,GOOGL,137.86,138.77,137.45,138.75,106306,False,2023,10,24,9
2023-10-23 15:00:00+00:00,GOOGL,137.28,137.54,136.48,136.54,233417,False,2023,10,23,15
2023-10-23 14:00:00+00:00,GOOGL,137.33,137.63,136.99,137.23,38903,False,2023,10,23,14
2023-10-23 13:00:00+00:00,GOOGL,137.4,137.54,136.94,137.37,44608,False,2023,10,23,13
2023-10-23 12:00:00+00:00,GOOGL,136.78,137.36,136.7,137.36,50578,False,2023,10,23,12
2023-10-23 11:00:00+00:00,GOOGL,136.24,136.85,136.0,136.85,34879,False,2023,10,23,11
2023-10-23 10:00:00+00:00,GOOGL,135.35,136.23,135.28,136.23,76095,False,2023,10,23,10
2023-10-23 09:00:00+00:00,GOOGL,135.07,135.48,133.95,135.32,65743,False,2023,10,23,9
2023-10-20 15:00:00+00:00,GOOGL,136.07,136.34,135.41,135.6,112333,False,2023,10,20,15
2023-10-20 14:00:00+00:00,GOOGL,136.82,136.84,135.89,136.09,32891,False,2023,10,20,14
2023-10-20 13:00:00+00:00,GOOGL,137.05,137.08,136.47,136.83,40587,False,2023,10,20,13
2023-10-20 12:00:00+00:00,GOOGL,135.81,137.04,135.46,137.0,67440,False,2023,10,20,12
2023-10-20 11:00:00+00:00,GOOGL,135.11,135.89,135.09,135.76,69060,False,2023,10,20,11
2023-10-20 10:00:00+00:00,GOOGL,136.94,137.4,135.09,135.1,105086,False,2023,10,20,10
2023-10-20 09:00:00+00:00,GOOGL,137.24,137.85,136.14,137.04,73740,False,2023,10,20,9
2023-10-19 16:00:00+00:00,GOOGL,137.74,137.74,137.74,137.74,1000,False,2023,10,19,16
2023-10-19 15:00:00+00:00,GOOGL,137.62,138.0,137.38,137.74,110977,False,2023,10,19,15
2023-10-19 14:00:00+00:00,GOOGL,138.36,138.95,137.49,137.64,89322,False,2023,10,19,14
2023-10-19 13:00:00+00:00,GOOGL,139.06,139.53,138.13,138.4,84455,False,2023,10,19,13
2023-10-19 12:00:00+00:00,GOOGL,138.72,139.65,137.54,139.0,121009,False,2023,10,19,12
2023-10-19 11:00:00+00:00,GOOGL,138.7,138.93,138.0,138.7,128253,False,2023,10,19,11
2023-10-19 10:00:00+00:00,GOOGL,139.48,139.66,138.35,138.71,106730,False,2023,10,19,10
2023-10-19 09:00:00+00:00,GOOGL,138.49,139.55,138.22,139.47,57126,False,2023,10,19,9
2023-10-18 16:00:00+00:00,GOOGL,137.96,137.96,137.96,137.96,200,False,2023,10,18,16
2023-10-18 15:00:00+00:00,GOOGL,138.09,138.17,137.39,137.96,87486,False,2023,10,18,15
2023-10-18 14:00:00+00:00,GOOGL,139.0,139.0,137.95,138.08,58152,False,2023,10,18,14
2023-10-18 13:00:00+00:00,GOOGL,139.44,139.91,138.89,139.03,46026,False,2023,10,18,13
2023-10-18 12:00:00+00:00,GOOGL,140.04,140.45,139.3,139.43,51095,False,2023,10,18,12
2023-10-18 11:00:00+00:00,GOOGL,139.39,140.28,139.38,140.01,65095,False,2023,10,18,11
2023-10-18 10:00:00+00:00,GOOGL,140.15,140.67,139.24,139.4,108807,False,2023,10,18,10
2023-10-18 09:00:00+00:00,GOOGL,139.47,140.72,139.25,140.2,78807,False,2023,10,18,9
2023-10-17 16:00:00+00:00,GOOGL,139.71,139.71,139.71,139.71,200,False,2023,10,17,16
2023-10-17 15:00:00+00:00,GOOGL,139.08,139.75,138.96,139.71,128943,False,2023,10,17,15
2023-10-17 14:00:00+00:00,GOOGL,139.02,139.52,138.8,139.14,45369,False,2023,10,17,14
2023-10-17 13:00:00+00:00,GOOGL,139.7,139.84,138.96,139.04,33658,False,2023,10,17,13
2023-10-17 12:00:00+00:00,GOOGL,139.11,139.9,139.11,139.7,40010,False,2023,10,17,12
2023-10-17 11:00:00+00:00,GOOGL,138.64,139.24,138.46,139.11,70451,False,2023,10,17,11
2023-10-17 10:00:00+00:00,GOOGL,137.9,139.37,137.81,138.64,78664,False,2023,10,17,10
2023-10-17 09:00:00+00:00,GOOGL,138.63,138.78,137.2,137.93,94293,False,2023,10,17,9
2023-10-16 16:00:00+00:00,GOOGL,139.1,139.12,139.1,139.1,200,False,2023,10,16,16
2023-10-16 15:00:00+00:00,GOOGL,139.46,139.46,139.04,139.09,118610,False,2023,10,16,15
2023-10-16 14:00:00+00:00,GOOGL,139.23,139.5,139.11,139.45,61832,False,2023,10,16,14
2023-10-16 13:00:00+00:00,GOOGL,138.76,139.22,138.17,139.17,43845,False,2023,10,16,13
2023-10-16 12:00:00+00:00,GOOGL,138.51,138.8,138.34,138.75,38705,False,2023,10,16,12
2023-10-16 11:00:00+00:00,GOOGL,139.06,139.11,138.47,138.48,45311,False,2023,10,16,11
2023-10-16 10:00:00+00:00,GOOGL,138.79,139.6,138.57,139.06,63783,False,2023,10,16,10
2023-10-16 09:00:00+00:00,GOOGL,138.34,138.94,138.03,138.78,52611,False,2023,10,16,9
2023-10-13 16:00:00+00:00,GOOGL,137.36,137.36,137.36,137.36,200,False,2023,10,13,16
2023-10-13 15:00:00+00:00,GOOGL,137.55,137.92,137.14,137.36,79129,False,2023,10,13,15
